country,session_id,count_sess
29,932,5
29,936,5
29,938,5
29,961,5
29,969,5
29,970,5
29,1023,5
29,1037,5
29,1039,5
29,1041,5
29,1066,5
29,1148,5
29,1158,5
29,1164,5
29,1168,5
29,1182,5
29,1196,5
29,1202,5
29,1219,5
29,1223,5
29,1295,5
29,1304,5
29,1323,5
29,1343,5
29,1356,5
29,1359,5
29,1364,5
29,1385,5
29,1400,5
29,1406,5
29,1407,5
29,1421,5
29,1435,5
29,1439,5
29,1445,5
29,1472,5
29,1512,5
29,1538,5
29,1554,5
29,1561,5
29,1573,5
29,1601,5
29,1606,5
29,1612,5
29,1641,5
29,1650,5
29,1652,5
29,1697,5
29,1745,5
29,1779,5
29,1780,5
29,1795,5
29,1800,5
29,1805,5
29,1820,5
29,1822,5
29,1835,5
29,1840,5
29,1865,5
29,1882,5
29,1944,5
29,1961,5
29,1971,5
29,1973,5
29,1977,5
29,1980,5
29,1991,5
29,1999,5
29,2001,5
29,2034,5
29,2036,5
29,2057,5
29,2075,5
29,2082,5
29,2088,5
29,2100,5
29,2144,5
29,2167,5
29,2176,5
29,2245,5
29,2252,5
29,2259,5
29,2273,5
29,2284,5
29,2301,5
29,2306,5
29,2309,5
29,2331,5
29,2347,5
29,2385,5
29,2448,5
29,2475,5
29,2498,5
29,2516,5
29,2524,5
29,2526,5
29,2540,5
29,2547,5
29,2657,5
29,2671,5
29,2702,5
29,2709,5
29,2715,5
29,2716,5
29,2722,5
29,2723,5
29,2755,5
29,2773,5
29,2780,5
29,2788,5
29,2790,5
29,2807,5
29,2869,5
29,2903,5
29,2931,5
29,2944,5
29,2948,5
29,2970,5
29,3002,5
29,3021,5
29,3028,5
29,3037,5
29,3040,5
29,3054,5
29,3057,5
29,3062,5
29,3071,5
29,3072,5
29,3078,5
29,3079,5
29,3080,5
29,3094,5
29,3167,5
29,3190,5
29,3206,5
29,3223,5
29,3306,5
29,3321,5
29,3322,5
29,3339,5
29,3380,5
29,3401,5
29,3402,5
29,3405,5
29,3428,5
29,3438,5
29,3448,5
29,3470,5
29,3475,5
29,3493,5
29,3505,5
29,3521,5
29,3535,5
29,3546,5
29,3556,5
29,3580,5
29,3600,5
29,3621,5
29,3629,5
29,3643,5
29,3647,5
29,3660,5
29,3661,5
29,3675,5
29,3702,5
29,3726,5
29,3728,5
29,3753,5
29,3779,5
29,3800,5
29,3811,5
29,3821,5
29,3844,5
29,3879,5
29,3889,5
29,3896,5
29,3995,5
29,4018,5
29,4036,5
29,4047,5
29,4048,5
29,4059,5
29,4060,5
29,4068,5
29,4074,5
29,4084,5
29,4100,5
29,4156,5
29,4158,5
29,4202,5
29,4203,5
29,4219,5
29,4265,5
29,4268,5
29,4300,5
29,4302,5
29,4317,5
29,4446,5
29,4478,5
29,4482,5
29,4486,5
29,4520,5
29,4525,5
29,4546,5
29,4560,5
29,4629,5
29,4636,5
29,4650,5
29,4678,5
29,4680,5
29,4681,5
29,4697,5
29,4711,5
29,4725,5
29,4730,5
29,4749,5
29,4764,5
29,4770,5
29,4775,5
29,4778,5
29,4807,5
29,4808,5
29,4826,5
29,4870,5
29,4875,5
29,4884,5
29,4891,5
29,4897,5
29,4902,5
29,4989,5
29,5001,5
29,5004,5
29,5016,5
29,5021,5
29,5065,5
29,5119,5
29,5151,5
29,5165,5
29,5168,5
29,5207,5
29,5231,5
29,5242,5
29,5278,5
29,5279,5
29,5290,5
29,5303,5
29,5330,5
29,5333,5
29,5351,5
29,5439,5
29,5484,5
29,5487,5
29,5491,5
29,5551,5
29,5573,5
29,5581,5
29,5591,5
29,5595,5
29,5596,5
29,5617,5
29,5624,5
29,5643,5
29,5700,5
29,5711,5
29,5740,5
29,5765,5
29,5768,5
29,5856,5
29,5868,5
29,5919,5
29,5928,5
29,5948,5
29,5963,5
29,5964,5
29,5965,5
29,5997,5
29,6024,5
29,6036,5
29,6039,5
29,6047,5
29,6051,5
29,6055,5
29,6063,5
29,6136,5
29,6142,5
29,6147,5
29,6166,5
29,6169,5
29,6181,5
29,6195,5
29,6199,5
29,6232,5
29,6244,5
29,6269,5
29,6278,5
29,6280,5
29,6299,5
29,6324,5
29,6331,5
29,6335,5
29,6348,5
29,6406,5
29,6409,5
29,6422,5
29,6438,5
29,6508,5
29,6510,5
29,6554,5
29,6572,5
29,6610,5
29,6618,5
29,6659,5
29,6661,5
29,6687,5
29,6710,5
29,6748,5
29,6768,5
29,6798,5
29,6802,5
29,6848,5
29,6850,5
29,6854,5
29,6860,5
29,6885,5
29,6892,5
29,6894,5
29,6960,5
29,6966,5
29,6979,5
29,6991,5
29,6995,5
29,7007,5
29,7010,5
29,7016,5
29,7017,5
29,7039,5
29,7056,5
29,7071,5
29,7089,5
29,7135,5
29,7166,5
29,7221,5
29,7236,5
29,7252,5
29,7262,5
29,7272,5
29,7293,5
29,7298,5
29,7319,5
29,7330,5
29,7387,5
29,7392,5
29,7416,5
29,7430,5
29,7431,5
29,7441,5
29,7461,5
29,7499,5
29,7515,5
29,7524,5
29,7549,5
29,7559,5
29,7562,5
29,7585,5
29,7631,5
29,7652,5
29,7683,5
29,7693,5
29,7725,5
29,7728,5
29,7735,5
29,7737,5
29,7775,5
29,7778,5
29,7804,5
29,7810,5
29,7880,5
29,7882,5
29,7888,5
29,7960,5
29,7969,5
29,7982,5
29,7990,5
29,8004,5
29,8025,5
29,8072,5
29,8091,5
29,8100,5
29,8126,5
29,8134,5
29,8218,5
29,8229,5
29,8316,5
29,8417,5
29,8423,5
29,8429,5
29,8464,5
29,8471,5
29,8472,5
29,8474,5
29,8483,5
29,8485,5
29,8491,5
29,8515,5
29,8522,5
29,8545,5
29,8560,5
29,8601,5
29,8604,5
29,8617,5
29,8681,5
29,8690,5
29,8692,5
29,8731,5
29,8751,5
29,8757,5
29,8784,5
29,8807,5
29,8910,5
29,8928,5
29,8948,5
29,8954,5
29,8955,5
29,8956,5
29,8957,5
29,8970,5
29,8988,5
29,8992,5
29,9031,5
29,9052,5
29,9055,5
29,9122,5
29,9134,5
29,9146,5
29,9150,5
29,9191,5
29,9195,5
29,9217,5
29,9236,5
29,9295,5
29,9326,5
29,9346,5
29,9349,5
29,9371,5
29,9373,5
29,9475,5
29,9486,5
29,9490,5
29,9528,5
29,9531,5
29,9542,5
29,9547,5
29,9552,5
29,9627,5
29,9667,5
29,9673,5
29,9674,5
29,9684,5
29,9689,5
29,9692,5
29,9707,5
29,9717,5
29,9719,5
29,9729,5
29,9736,5
29,9759,5
29,9769,5
29,9813,5
29,9821,5
29,9828,5
29,9841,5
29,9853,5
29,9876,5
29,9879,5
29,9883,5
29,9902,5
29,9932,5
29,9934,5
29,9948,5
29,9961,5
29,9988,5
29,9991,5
29,9993,5
29,10009,5
29,10011,5
29,10019,5
29,10054,5
29,10068,5
29,10099,5
29,10109,5
29,10127,5
29,10153,5
29,10165,5
29,10168,5
29,10195,5
29,10197,5
29,10199,5
29,10220,5
29,10238,5
29,10239,5
29,10271,5
29,10284,5
29,10308,5
29,10313,5
29,10344,5
29,10381,5
29,10401,5
29,10409,5
29,10425,5
29,10447,5
29,10503,5
29,10515,5
29,10527,5
29,10543,5
29,10544,5
29,10553,5
29,10556,5
29,10572,5
29,10575,5
29,10583,5
29,10586,5
29,10592,5
29,10599,5
29,10654,5
29,10678,5
29,10698,5
29,10709,5
29,10715,5
29,10718,5
29,10719,5
29,10732,5
29,10736,5
29,10740,5
29,10751,5
29,10767,5
29,10774,5
29,10783,5
29,10784,5
29,10791,5
29,10794,5
29,10815,5
29,10843,5
29,10854,5
29,10878,5
29,10882,5
29,10896,5
29,10911,5
29,10912,5
29,10925,5
29,10928,5
29,10933,5
29,10941,5
29,10971,5
29,10975,5
29,11000,5
29,11004,5
29,11014,5
29,11021,5
29,11023,5
29,11024,5
29,11028,5
29,11085,5
29,11113,5
29,11114,5
29,11133,5
29,11137,5
29,11173,5
29,11246,5
29,11265,5
29,11277,5
29,11282,5
29,11290,5
29,11294,5
29,11297,5
29,11311,5
29,11342,5
29,11484,5
29,11485,5
29,11490,5
29,11531,5
29,11554,5
29,11561,5
29,11565,5
29,11575,5
29,11587,5
29,11614,5
29,11621,5
29,11628,5
29,11670,5
29,11672,5
29,11679,5
29,11710,5
29,11730,5
29,11770,5
29,11781,5
29,11819,5
29,11832,5
29,11849,5
29,11889,5
29,11917,5
29,11947,5
29,11951,5
29,11957,5
29,11965,5
29,11975,5
29,11985,5
29,11999,5
29,12070,5
29,12096,5
29,12104,5
29,12113,5
29,12125,5
29,12136,5
29,12160,5
29,12173,5
29,12180,5
29,12185,5
29,12204,5
29,12207,5
29,12236,5
29,12253,5
29,12273,5
29,12297,5
29,12302,5
29,12308,5
29,12319,5
29,12337,5
29,12345,5
29,12372,5
29,12395,5
29,12415,5
29,12419,5
29,12420,5
29,12440,5
29,12489,5
29,12524,5
29,12541,5
29,12543,5
29,12550,5
29,12582,5
29,12586,5
29,12612,5
29,12616,5
29,12678,5
29,12739,5
29,12740,5
29,12745,5
29,12754,5
29,12760,5
29,12762,5
29,12776,5
29,12812,5
29,12835,5
29,12836,5
29,12843,5
29,12873,5
29,12929,5
29,12959,5
29,12962,5
29,12974,5
29,12977,5
29,12980,5
29,12993,5
29,13014,5
29,13016,5
29,13077,5
29,13140,5
29,13151,5
29,13157,5
29,13194,5
29,13200,5
29,13239,5
29,13253,5
29,13260,5
29,13263,5
29,13272,5
29,13284,5
29,13294,5
29,13299,5
29,13304,5
29,13323,5
29,13334,5
29,13336,5
29,13349,5
29,13381,5
29,13410,5
29,13422,5
29,13440,5
29,13457,5
29,13458,5
29,13498,5
29,13531,5
29,13536,5
29,13559,5
29,13574,5
29,13578,5
29,13589,5
29,13631,5
29,13638,5
29,13647,5
29,13683,5
29,13720,5
29,13723,5
29,13729,5
29,13734,5
29,13736,5
29,13738,5
29,13754,5
29,13757,5
29,13769,5
29,13775,5
29,13814,5
29,13822,5
29,13826,5
29,13841,5
29,13842,5
29,13853,5
29,13860,5
29,13884,5
29,13893,5
29,13898,5
29,13937,5
29,13955,5
29,13971,5
29,13995,5
29,14030,5
29,14073,5
29,14094,5
29,14100,5
29,14116,5
29,14155,5
29,14157,5
29,14167,5
29,14205,5
29,14224,5
29,14244,5
29,14257,5
29,14267,5
29,14274,5
29,14281,5
29,14300,5
29,14306,5
29,14331,5
29,14340,5
29,14383,5
29,14397,5
29,14407,5
29,14420,5
29,14465,5
29,14501,5
29,14510,5
29,14515,5
29,14524,5
29,14529,5
29,14600,5
29,14602,5
29,14641,5
29,14646,5
29,14647,5
29,14665,5
29,14677,5
29,14687,5
29,14713,5
29,14733,5
29,14750,5
29,14787,5
29,14797,5
29,14803,5
29,14813,5
29,14827,5
29,14833,5
29,14837,5
29,14857,5
29,14871,5
29,14873,5
29,14898,5
29,14908,5
29,14937,5
29,14957,5
29,15004,5
29,15006,5
29,15025,5
29,15030,5
29,15058,5
29,15063,5
29,15159,5
29,15182,5
29,15184,5
29,15187,5
29,15213,5
29,15216,5
29,15235,5
29,15269,5
29,15282,5
29,15284,5
29,15301,5
29,15360,5
29,15386,5
29,15399,5
29,15405,5
29,15441,5
29,15454,5
29,15494,5
29,15529,5
29,15538,5
29,15560,5
29,15562,5
29,15572,5
29,15577,5
29,15581,5
29,15603,5
29,15705,5
29,15742,5
29,15743,5
29,15753,5
29,15756,5
29,15762,5
29,15779,5
29,15799,5
29,15811,5
29,15855,5
29,15900,5
29,15933,5
29,15969,5
29,16018,5
29,16021,5
29,16038,5
29,16072,5
29,16091,5
29,16113,5
29,16119,5
29,16124,5
29,16142,5
29,16156,5
29,16162,5
29,16164,5
29,16182,5
29,16220,5
29,16224,5
29,16238,5
29,16278,5
29,16295,5
29,16331,5
29,16347,5
29,16351,5
29,16360,5
29,16373,5
29,16384,5
29,16398,5
29,16418,5
29,16433,5
29,16464,5
29,16488,5
29,16508,5
29,16520,5
29,16532,5
29,16548,5
29,16601,5
29,16612,5
29,16627,5
29,16641,5
29,16677,5
29,16716,5
29,16739,5
29,16754,5
29,16765,5
29,16774,5
29,16802,5
29,16827,5
29,16865,5
29,16875,5
29,16904,5
29,16924,5
29,16935,5
29,16957,5
29,17043,5
29,17069,5
29,17125,5
29,17142,5
29,17187,5
29,17204,5
29,17206,5
29,17207,5
29,17220,5
29,17261,5
29,17267,5
29,17279,5
29,17293,5
29,17310,5
29,17322,5
29,17327,5
29,17333,5
29,17339,5
29,17362,5
29,17366,5
29,17380,5
29,17389,5
29,17398,5
29,17417,5
29,17435,5
29,17442,5
29,17450,5
29,17451,5
29,17467,5
29,17494,5
29,17502,5
29,17510,5
29,17626,5
29,17630,5
29,17665,5
29,17667,5
29,17674,5
29,17699,5
29,17723,5
29,17724,5
29,17728,5
29,17731,5
29,17737,5
29,17761,5
29,17777,5
29,17784,5
29,17851,5
29,17852,5
29,17877,5
29,17904,5
29,17940,5
29,17953,5
29,17967,5
29,17990,5
29,17993,5
29,17994,5
29,18014,5
29,18033,5
29,18042,5
29,18066,5
29,18067,5
29,18092,5
29,18103,5
29,18122,5
29,18124,5
29,18141,5
29,18179,5
29,18188,5
29,18209,5
29,18229,5
29,18264,5
29,18266,5
29,18283,5
29,18342,5
29,18345,5
29,18346,5
29,18355,5
29,18358,5
29,18372,5
29,18387,5
29,18410,5
29,18414,5
29,18459,5
29,18519,5
29,18529,5
29,18534,5
29,18538,5
29,18547,5
29,18558,5
29,18629,5
29,18651,5
29,18653,5
29,18682,5
29,18703,5
29,18710,5
29,18714,5
29,18719,5
29,18735,5
29,18783,5
29,18806,5
29,18904,5
29,18938,5
29,18956,5
29,18981,5
29,18994,5
29,19008,5
29,19011,5
29,19022,5
29,19043,5
29,19063,5
29,19104,5
29,19110,5
29,19116,5
29,19131,5
29,19145,5
29,19188,5
29,19212,5
29,19250,5
29,19284,5
29,19336,5
29,19344,5
29,19347,5
29,19384,5
29,19395,5
29,19404,5
29,19430,5
29,19436,5
29,19444,5
29,19446,5
29,19477,5
29,19511,5
29,19520,5
29,19525,5
29,19530,5
29,19544,5
29,19561,5
29,19584,5
29,19592,5
29,19641,5
29,19668,5
29,19793,5
29,19799,5
29,19806,5
29,19830,5
29,19846,5
29,19870,5
29,19901,5
29,19905,5
29,19941,5
29,19986,5
29,20020,5
29,20044,5
29,20045,5
29,20071,5
29,20085,5
29,20107,5
29,20108,5
29,20109,5
29,20115,5
29,20125,5
29,20131,5
29,20144,5
29,20162,5
29,20183,5
29,20191,5
29,20203,5
29,20227,5
29,20231,5
29,20232,5
29,20237,5
29,20314,5
29,20338,5
29,20351,5
29,20370,5
29,20383,5
29,20387,5
29,20393,5
29,20461,5
29,20472,5
29,20507,5
29,20510,5
29,20521,5
29,20534,5
29,20560,5
29,20566,5
29,20570,5
29,20572,5
29,20583,5
29,20588,5
29,20625,5
29,20647,5
29,20649,5
29,20685,5
29,20711,5
29,20718,5
29,20719,5
29,20722,5
29,20734,5
29,20742,5
29,20769,5
29,20790,5
29,20824,5
29,20826,5
29,20840,5
29,20864,5
29,20882,5
29,20948,5
29,20950,5
29,20956,5
29,21040,5
29,21051,5
29,21068,5
29,21077,5
29,21089,5
29,21122,5
29,21126,5
29,21130,5
29,21131,5
29,21135,5
29,21151,5
29,21155,5
29,21157,5
29,21180,5
29,21205,5
29,21207,5
29,21215,5
29,21231,5
29,21237,5
29,21242,5
29,21244,5
29,21251,5
29,21258,5
29,21271,5
29,21283,5
29,21292,5
29,21298,5
29,21300,5
29,21309,5
29,21351,5
29,21380,5
29,21391,5
29,21410,5
29,21439,5
29,21441,5
29,21445,5
29,21473,5
29,21475,5
29,21490,5
29,21569,5
29,21570,5
29,21578,5
29,21611,5
29,21647,5
29,21652,5
29,21670,5
29,21680,5
29,21697,5
29,21748,5
29,21765,5
29,21778,5
29,21780,5
29,21784,5
29,21800,5
29,21813,5
29,21816,5
29,21823,5
29,21824,5
29,21832,5
29,21833,5
29,21873,5
29,21877,5
29,21878,5
29,21895,5
29,21904,5
29,21906,5
29,21909,5
29,21943,5
29,21953,5
29,21960,5
29,21972,5
29,21975,5
29,21982,5
29,22006,5
29,22039,5
29,22054,5
29,22091,5
29,22131,5
29,22156,5
29,22159,5
29,22177,5
29,22198,5
29,22216,5
29,22225,5
29,22226,5
29,22228,5
29,22285,5
29,22296,5
29,22299,5
29,22341,5
29,22345,5
29,22370,5
29,22390,5
29,22409,5
29,22412,5
29,22416,5
29,22446,5
29,22461,5
29,22471,5
29,22486,5
29,22507,5
29,22529,5
29,22543,5
29,22544,5
29,22547,5
29,22550,5
29,22559,5
29,22594,5
29,22596,5
29,22610,5
29,22637,5
29,22651,5
29,22663,5
29,22687,5
29,22717,5
29,22719,5
29,22739,5
29,22775,5
29,22785,5
29,22815,5
29,22823,5
29,22824,5
29,22837,5
29,22861,5
29,22882,5
29,22884,5
29,22912,5
29,22915,5
29,22954,5
29,22958,5
29,22960,5
29,22990,5
29,22993,5
29,23026,5
29,23089,5
29,23104,5
29,23123,5
29,23145,5
29,23148,5
29,23158,5
29,23161,5
29,23167,5
29,23173,5
29,23228,5
29,23240,5
29,23249,5
29,23254,5
29,23262,5
29,23273,5
29,23284,5
29,23290,5
29,23307,5
29,23318,5
29,23424,5
29,23482,5
29,23488,5
29,23499,5
29,23536,5
29,23549,5
29,23551,5
29,23566,5
29,23584,5
29,23590,5
29,23599,5
29,23620,5
29,23637,5
29,23660,5
29,23699,5
29,23702,5
29,23705,5
29,23715,5
29,23717,5
29,23750,5
29,23757,5
29,23780,5
29,23788,5
29,23802,5
29,23809,5
29,23819,5
29,23844,5
29,23845,5
29,23857,5
29,23869,5
29,23888,5
29,23913,5
29,23922,5
29,23970,5
29,23974,5
29,23989,5
29,23990,5
29,23994,5
29,24005,5
29,24020,5
29,24021,5
29,38,4
29,50,4
29,54,4
29,102,4
29,133,4
29,135,4
29,140,4
29,141,4
29,142,4
29,145,4
29,149,4
29,152,4
29,154,4
29,164,4
29,177,4
29,202,4
29,226,4
29,238,4
29,245,4
29,268,4
29,276,4
29,289,4
29,299,4
29,306,4
29,329,4
29,347,4
29,350,4
29,369,4
29,377,4
29,414,4
29,415,4
29,421,4
29,453,4
29,469,4
29,476,4
29,479,4
29,530,4
29,560,4
29,565,4
29,591,4
29,593,4
29,607,4
29,612,4
29,630,4
29,640,4
29,667,4
29,669,4
29,673,4
29,682,4
29,697,4
29,698,4
29,705,4
29,707,4
29,714,4
29,717,4
29,725,4
29,730,4
29,787,4
29,798,4
29,813,4
29,817,4
29,847,4
29,853,4
29,858,4
29,860,4
29,891,4
29,915,4
29,931,4
29,954,4
29,975,4
29,990,4
29,996,4
29,1008,4
29,1016,4
29,1065,4
29,1075,4
29,1089,4
29,1117,4
29,1121,4
29,1179,4
29,1207,4
29,1213,4
29,1215,4
29,1221,4
29,1235,4
29,1240,4
29,1246,4
29,1261,4
29,1281,4
29,1292,4
29,1299,4
29,1321,4
29,1322,4
29,1331,4
29,1363,4
29,1375,4
29,1379,4
29,1395,4
29,1399,4
29,1446,4
29,1517,4
29,1521,4
29,1533,4
29,1548,4
29,1559,4
29,1580,4
29,1603,4
29,1608,4
29,1615,4
29,1621,4
29,1624,4
29,1677,4
29,1729,4
29,1740,4
29,1762,4
29,1773,4
29,1793,4
29,1794,4
29,1797,4
29,1804,4
29,1818,4
29,1826,4
29,1827,4
29,1834,4
29,1847,4
29,1866,4
29,1891,4
29,1896,4
29,1913,4
29,1920,4
29,1963,4
29,1972,4
29,1974,4
29,1981,4
29,1983,4
29,2015,4
29,2026,4
29,2028,4
29,2032,4
29,2045,4
29,2065,4
29,2072,4
29,2086,4
29,2102,4
29,2110,4
29,2138,4
29,2159,4
29,2170,4
29,2218,4
29,2238,4
29,2258,4
29,2268,4
29,2270,4
29,2277,4
29,2281,4
29,2293,4
29,2295,4
29,2297,4
29,2305,4
29,2307,4
29,2311,4
29,2322,4
29,2334,4
29,2351,4
29,2377,4
29,2396,4
29,2406,4
29,2418,4
29,2419,4
29,2441,4
29,2461,4
29,2463,4
29,2469,4
29,2488,4
29,2494,4
29,2503,4
29,2537,4
29,2543,4
29,2570,4
29,2572,4
29,2590,4
29,2595,4
29,2600,4
29,2614,4
29,2644,4
29,2651,4
29,2683,4
29,2708,4
29,2714,4
29,2739,4
29,2749,4
29,2757,4
29,2762,4
29,2798,4
29,2821,4
29,2822,4
29,2823,4
29,2833,4
29,2836,4
29,2891,4
29,2894,4
29,2898,4
29,2910,4
29,2922,4
29,2941,4
29,2952,4
29,2985,4
29,3017,4
29,3026,4
29,3049,4
29,3070,4
29,3077,4
29,3161,4
29,3164,4
29,3179,4
29,3182,4
29,3187,4
29,3197,4
29,3216,4
29,3242,4
29,3256,4
29,3257,4
29,3273,4
29,3281,4
29,3301,4
29,3304,4
29,3307,4
29,3320,4
29,3362,4
29,3382,4
29,3397,4
29,3418,4
29,3423,4
29,3434,4
29,3467,4
29,3478,4
29,3511,4
29,3534,4
29,3539,4
29,3559,4
29,3564,4
29,3565,4
29,3579,4
29,3591,4
29,3594,4
29,3604,4
29,3607,4
29,3632,4
29,3636,4
29,3637,4
29,3674,4
29,3692,4
29,3713,4
29,3739,4
29,3778,4
29,3802,4
29,3806,4
29,3837,4
29,3838,4
29,3841,4
29,3870,4
29,3904,4
29,3911,4
29,3942,4
29,3946,4
29,3999,4
29,4016,4
29,4044,4
29,4046,4
29,4050,4
29,4055,4
29,4064,4
29,4078,4
29,4093,4
29,4121,4
29,4122,4
29,4127,4
29,4205,4
29,4220,4
29,4225,4
29,4233,4
29,4246,4
29,4255,4
29,4306,4
29,4307,4
29,4309,4
29,4312,4
29,4316,4
29,4326,4
29,4334,4
29,4343,4
29,4355,4
29,4373,4
29,4384,4
29,4405,4
29,4411,4
29,4422,4
29,4433,4
29,4435,4
29,4439,4
29,4441,4
29,4457,4
29,4468,4
29,4475,4
29,4488,4
29,4510,4
29,4514,4
29,4518,4
29,4536,4
29,4558,4
29,4574,4
29,4609,4
29,4621,4
29,4661,4
29,4666,4
29,4670,4
29,4671,4
29,4673,4
29,4704,4
29,4709,4
29,4737,4
29,4754,4
29,4772,4
29,4773,4
29,4799,4
29,4817,4
29,4834,4
29,4842,4
29,4852,4
29,4890,4
29,4907,4
29,4924,4
29,4926,4
29,4928,4
29,4929,4
29,4951,4
29,4952,4
29,4954,4
29,4955,4
29,4976,4
29,5010,4
29,5024,4
29,5033,4
29,5053,4
29,5060,4
29,5061,4
29,5069,4
29,5075,4
29,5142,4
29,5143,4
29,5154,4
29,5171,4
29,5200,4
29,5210,4
29,5266,4
29,5277,4
29,5308,4
29,5324,4
29,5325,4
29,5337,4
29,5349,4
29,5350,4
29,5353,4
29,5364,4
29,5365,4
29,5378,4
29,5380,4
29,5382,4
29,5389,4
29,5403,4
29,5420,4
29,5431,4
29,5448,4
29,5480,4
29,5496,4
29,5535,4
29,5583,4
29,5589,4
29,5597,4
29,5603,4
29,5612,4
29,5625,4
29,5631,4
29,5703,4
29,5725,4
29,5730,4
29,5735,4
29,5752,4
29,5755,4
29,5757,4
29,5778,4
29,5799,4
29,5840,4
29,5842,4
29,5854,4
29,5861,4
29,5862,4
29,5866,4
29,5877,4
29,5889,4
29,5893,4
29,5906,4
29,5913,4
29,5935,4
29,6017,4
29,6022,4
29,6025,4
29,6033,4
29,6068,4
29,6069,4
29,6072,4
29,6081,4
29,6084,4
29,6125,4
29,6158,4
29,6159,4
29,6167,4
29,6176,4
29,6189,4
29,6240,4
29,6255,4
29,6275,4
29,6292,4
29,6293,4
29,6340,4
29,6350,4
29,6423,4
29,6436,4
29,6449,4
29,6457,4
29,6463,4
29,6505,4
29,6577,4
29,6594,4
29,6602,4
29,6609,4
29,6615,4
29,6619,4
29,6632,4
29,6633,4
29,6642,4
29,6669,4
29,6682,4
29,6711,4
29,6767,4
29,6772,4
29,6777,4
29,6791,4
29,6799,4
29,6837,4
29,6882,4
29,6897,4
29,6912,4
29,6925,4
29,6984,4
29,7004,4
29,7014,4
29,7069,4
29,7074,4
29,7079,4
29,7083,4
29,7093,4
29,7099,4
29,7116,4
29,7120,4
29,7127,4
29,7152,4
29,7170,4
29,7175,4
29,7189,4
29,7197,4
29,7209,4
29,7215,4
29,7217,4
29,7254,4
29,7258,4
29,7276,4
29,7277,4
29,7289,4
29,7294,4
29,7310,4
29,7331,4
29,7351,4
29,7358,4
29,7362,4
29,7376,4
29,7417,4
29,7440,4
29,7444,4
29,7474,4
29,7483,4
29,7488,4
29,7493,4
29,7507,4
29,7513,4
29,7516,4
29,7518,4
29,7521,4
29,7542,4
29,7550,4
29,7558,4
29,7568,4
29,7572,4
29,7589,4
29,7608,4
29,7611,4
29,7711,4
29,7712,4
29,7745,4
29,7774,4
29,7779,4
29,7829,4
29,7830,4
29,7854,4
29,7858,4
29,7867,4
29,7871,4
29,7875,4
29,7892,4
29,7919,4
29,7928,4
29,7933,4
29,7947,4
29,7957,4
29,7963,4
29,7977,4
29,7979,4
29,7994,4
29,8017,4
29,8048,4
29,8053,4
29,8096,4
29,8097,4
29,8149,4
29,8159,4
29,8163,4
29,8169,4
29,8170,4
29,8184,4
29,8185,4
29,8196,4
29,8212,4
29,8227,4
29,8236,4
29,8237,4
29,8252,4
29,8256,4
29,8288,4
29,8289,4
29,8297,4
29,8301,4
29,8302,4
29,8328,4
29,8338,4
29,8378,4
29,8380,4
29,8400,4
29,8410,4
29,8427,4
29,8453,4
29,8466,4
29,8468,4
29,8478,4
29,8493,4
29,8504,4
29,8505,4
29,8535,4
29,8550,4
29,8562,4
29,8573,4
29,8603,4
29,8635,4
29,8636,4
29,8682,4
29,8687,4
29,8689,4
29,8701,4
29,8703,4
29,8713,4
29,8715,4
29,8716,4
29,8732,4
29,8750,4
29,8752,4
29,8788,4
29,8791,4
29,8808,4
29,8819,4
29,8821,4
29,8842,4
29,8847,4
29,8853,4
29,8868,4
29,8891,4
29,8926,4
29,8933,4
29,8967,4
29,8968,4
29,8971,4
29,8979,4
29,8994,4
29,8998,4
29,9007,4
29,9013,4
29,9043,4
29,9044,4
29,9068,4
29,9080,4
29,9118,4
29,9129,4
29,9135,4
29,9161,4
29,9180,4
29,9201,4
29,9204,4
29,9206,4
29,9212,4
29,9228,4
29,9272,4
29,9300,4
29,9312,4
29,9316,4
29,9327,4
29,9329,4
29,9345,4
29,9358,4
29,9362,4
29,9364,4
29,9372,4
29,9432,4
29,9438,4
29,9479,4
29,9505,4
29,9522,4
29,9536,4
29,9550,4
29,9556,4
29,9570,4
29,9575,4
29,9583,4
29,9679,4
29,9685,4
29,9698,4
29,9701,4
29,9737,4
29,9779,4
29,9787,4
29,9788,4
29,9791,4
29,9797,4
29,9798,4
29,9817,4
29,9822,4
29,9824,4
29,9826,4
29,9842,4
29,9851,4
29,9855,4
29,9859,4
29,9897,4
29,9958,4
29,9959,4
29,9966,4
29,9975,4
29,9977,4
29,9997,4
29,10006,4
29,10010,4
29,10093,4
29,10101,4
29,10129,4
29,10130,4
29,10135,4
29,10140,4
29,10147,4
29,10179,4
29,10217,4
29,10219,4
29,10221,4
29,10224,4
29,10230,4
29,10233,4
29,10241,4
29,10258,4
29,10274,4
29,10287,4
29,10311,4
29,10327,4
29,10340,4
29,10347,4
29,10358,4
29,10400,4
29,10440,4
29,10470,4
29,10518,4
29,10521,4
29,10533,4
29,10550,4
29,10551,4
29,10557,4
29,10564,4
29,10567,4
29,10570,4
29,10582,4
29,10588,4
29,10617,4
29,10630,4
29,10648,4
29,10656,4
29,10659,4
29,10673,4
29,10717,4
29,10723,4
29,10738,4
29,10766,4
29,10788,4
29,10808,4
29,10811,4
29,10824,4
29,10832,4
29,10836,4
29,10846,4
29,10850,4
29,10851,4
29,10852,4
29,10873,4
29,10880,4
29,10901,4
29,10906,4
29,10908,4
29,10923,4
